,url,topic,title,content,embedding,date
0,https://www.bbc.com/newsround/videos/cp44v5q09dzo,newsround,Watch Newsround,.. Emma-Louise has your Sunday Newsround. We have medal news from the Paralympics our Presspackers interview their dad about competing at the Paralympics rowing and we meet Maddie the friendly golden retriever. Some more stories for you to check out:. What city will host the Eurovision Song Contest in 2025?. James Lewis and Poppy: Does your name appear on this year s storm list?. Quiz of the Week: Have you been following this week s news?. If you want to watch the. bulletin with BSL you can click here. on weekdays and you can also watch the programme. through BBC iPlayer here,"[-3.5296351e-01 -4.9175119e-01 -1.2750360e+00  8.5724868e-02
 -4.5077893e-01  2.5850139e+00 -1.9555590e+00 -5.9624541e-01
  1.1368973e+00 -8.2332104e-01 -1.7012557e-01 -2.8332815e-01
 -4.5335844e-01  2.4296947e-02  1.1794362e+00 -2.4095133e-02
 -7.8103310e-01  6.1335546e-01 -8.7887210e-01 -1.0015163e-01
 -4.0170264e-01  9.1128117e-01 -5.2025580e-01  8.7026334e-01
  1.4754691e+00 -2.8933406e+00  1.8007617e-01  9.8270530e-01
  6.3845187e-01 -2.2739141e-01  9.1595519e-01 -8.4167147e-01
  1.2742668e+00  4.4816843e-01 -5.2788001e-02  1.0689690e+00
 -9.4696498e-01 -8.2951248e-01 -3.5542285e-01 -6.0757035e-01
  2.2659520e-02  1.1241094e+00 -1.0421816e+00 -1.4497181e+00
  7.5230968e-01  4.4772390e-01  3.2441697e-01  9.3654203e-01
  9.5955163e-01  1.7135298e+00 -5.9375614e-01  2.0314784e+00
 -1.0198133e+00  3.0070582e-01 -3.3291493e-02  1.5065671e+00
 -2.4622303e-01  2.3753621e-01  1.3331642e+00 -1.4372760e-01
  1.7241908e+00  8.3563827e-02 -7.3195308e-01  1.3728021e+00
  1.3942647e+00 -5.2820671e-01  1.7701463e+00 -1.2372732e+00
 -1.3478364e-01  5.0139779e-01  4.3770707e-01  7.6805305e-01
 -2.2214224e+00  5.3514063e-01 -5.1311141e-01  9.6476012e-01
  2.4394384e-01 -2.1041598e+00 -4.9520329e-02 -3.1312430e-01
 -1.0933713e+00  3.5114682e-01  6.1638361e-01  3.7523046e-02
  6.1498845e-01 -2.1298258e+00  8.0838513e-01 -1.9019332e+00
  5.8930010e-01 -1.6722590e-01  3.5491219e-01 -1.7026756e+00
 -7.4442005e-01 -1.0162265e+00 -1.6100161e+00  1.5138447e+00
 -1.8978739e-01 -5.4774201e-01 -2.3044851e+00 -4.3010509e-01
  1.2973417e-01  2.9280540e-01  2.6471233e-01  7.4536806e-01
  4.1466126e-01  7.0164007e-01  1.4152567e+00  1.1722460e+00
 -2.4805315e-01  9.9098390e-01 -4.7736749e-01  6.5180463e-01
 -1.8770662e-01 -2.1181872e-01 -1.6367636e+00 -3.6504298e-01
  5.9319377e-01  1.1949177e+00  7.3775685e-01 -3.0021009e-01
  1.0005249e+00 -2.9230240e-01 -2.3149253e-01  1.3621157e-01
  1.6166453e+00 -5.7595062e-01 -1.3122045e+00 -2.0092504e+00
  1.0203012e+00 -1.3141019e+00  2.2902122e+00 -1.2848395e+00
  1.8484050e-02  5.8661249e-02  2.1635599e-01  1.0163314e+00
  1.5365756e+00 -7.2493988e-01 -4.2998222e-01 -5.5949211e-02
 -1.9591224e-01 -6.4349228e-01  1.4413949e+00 -1.0205427e+00
 -7.9006869e-03  1.6030579e+00  9.2856437e-01 -6.8552476e-01
  8.7127201e-02  2.6239559e-01  1.9411711e-01 -9.9902034e-01
 -4.4849208e-01  8.2187109e-02  1.0823805e+00 -2.1271272e+00
  4.4238621e-01 -3.6095816e-01 -1.0130715e+00  7.8354508e-01
 -2.7707225e-01 -2.0755652e-01 -1.4130351e-01 -1.4820865e-01
 -5.2608084e-02  1.2824692e+00 -7.3593920e-01  1.0850708e+00
  1.2497334e+00  8.5814887e-01  7.5157690e-03 -9.4344281e-02
 -6.8979508e-01 -6.6622365e-01  4.0728971e-01  1.0743114e+00
  7.6932698e-01  1.7122687e+00 -1.4263341e+00  6.9586879e-01
  1.1865338e-01  1.6706443e+00  8.7699229e-01  1.3758217e+00
  4.4893232e-01 -1.0072762e+00 -7.4948734e-01 -2.0704326e-01
  4.8847923e-01 -2.0569943e-01  1.1852740e+00 -4.0476263e-01
  6.4648104e-01  8.7224597e-01 -6.7593879e-01 -1.9323650e-01
  1.9740428e+00 -7.5436002e-01  6.4058703e-01 -6.5343237e-01
 -1.1824831e+00 -1.7280935e+00 -1.8347082e+00 -5.2311790e-01
  7.0627528e-01  3.2737592e-01  1.3672800e-01 -1.2276067e+00
  6.0321659e-01 -3.4067520e-01 -1.0680715e+00 -9.5212656e-01
  7.7624387e-01  1.4749688e+00  8.8985127e-01 -1.0349375e+00
  1.0036951e+00  2.1275699e-01  5.4226720e-01 -8.0938447e-01
 -2.4729766e-01 -5.1330036e-01  2.1093109e-01  4.2292687e-01
 -5.6011266e-01  1.1484191e+00  1.0286731e+00 -4.7150931e-01
  1.0975938e+00  6.6306585e-01  1.7515600e-02  2.1665251e+00
 -2.3740201e-01  4.5821765e-01 -1.2525296e+00  7.2596413e-01
 -2.5401840e+00  9.5700902e-01  4.9211830e-02 -2.0689803e-01
  2.6202118e-01 -1.1315957e+00 -1.5920962e+00 -8.6802758e-02
 -1.5832324e+00  2.6367208e-01 -1.2845656e+00  1.4939655e+00
  1.3747495e+00  4.2014852e-01 -9.1325335e-02  6.7196065e-01
 -4.2534754e-01 -5.2076590e-01 -2.7694303e-01 -2.6774891e-02
 -6.5922821e-01  1.3773291e+00 -4.6519735e-01 -2.0179097e-01
 -3.5925978e-01 -1.6698056e+00 -6.0102109e-02 -6.2795675e-01
 -3.3669224e-01 -1.1163235e+00 -7.9908115e-01  1.9324882e+00
 -1.4879926e-01  6.1805183e-01  1.5438584e+00  6.9783980e-01
  3.7864491e-01 -1.1740986e+00  1.0706732e+00  1.1476947e+00
  3.7591887e-01 -3.8496903e-01  1.4911522e+00 -1.7733069e-01
  6.1592871e-01  1.7260786e+00 -6.0642552e-01 -1.4847710e+00
  1.8813447e+00 -4.0566176e-01 -1.3125871e+00 -6.0653657e-02
  9.9799770e-01 -6.6863567e-02  1.2519509e+00  1.0645378e+00
  1.3522694e+00  6.5100294e-01 -1.1290036e+00 -2.3240486e-01
 -2.2706215e+00  3.2439095e-03 -9.2089251e-03  3.3775795e-01
 -5.6335068e-01  3.2702604e-01  3.6223754e-01 -1.8494599e-01
 -4.4454202e-01  1.0764381e+00 -1.2454183e+00 -7.2697842e-01
  8.4367692e-01 -1.1266729e+00  8.1840949e-03  1.0037792e+00
  1.0084519e+00 -6.0071665e-01  1.0641063e+00  6.5000224e-01
  1.9099231e-01  3.6573130e-01 -7.1500671e-01  1.6780180e+00
  4.1881084e-01 -4.4054529e-01  2.0507760e-01 -1.1614140e+00
  7.1529418e-01 -2.3378506e-01 -5.9143514e-03  1.4052706e+00
  8.0799836e-01  7.0504284e-01  2.9152545e-01 -1.8221664e+00
  6.6557896e-01  2.6376421e-02 -1.1431299e+00  5.7958663e-01
  1.2673731e-01  9.3761849e-01  7.0064926e-01  6.7964303e-01
  9.3928325e-01  7.7403861e-01 -5.5452073e-01  4.8267350e-01
 -5.9018075e-01  2.2789791e+00  1.3840593e+00 -2.5088906e+00
  2.6432836e-01  1.0680749e+00 -1.6064820e+00  4.2187080e-01
  5.9660766e-02  7.0042354e-01 -7.1639818e-01  1.9245349e+00
 -2.2260888e+00  4.4831723e-01 -8.5798854e-01 -8.9975512e-01
  1.1289859e+00  1.5531178e-01 -3.6348655e+00  5.9996098e-02
  3.3166802e-01  2.4438200e+00 -1.5965267e-01  9.7747721e-02
  1.6395181e+00 -8.0942202e-01 -2.6411337e-01 -3.5009164e-01
 -1.3561851e+00 -8.9945155e-01 -2.5862893e-01 -5.0657731e-01
  5.2620631e-01  4.6780610e-01  2.9490209e-01  8.4528464e-01
 -1.1706301e+00 -1.2371465e+00  6.0403824e-01  1.8911920e+00
  9.8477387e-01 -1.9924001e-01 -2.0123272e-01  1.1235585e+00
 -4.9271116e-01 -1.3248975e+00 -5.4725796e-01  2.1104901e+00
  5.7996619e-01 -1.4232543e-01  1.0443903e+00 -1.0262603e-01
  1.0577556e+00  2.3721483e-01 -1.6829270e-01 -1.1167253e+00
  2.2800429e-01 -6.8824106e-01 -1.5290426e+00 -5.5000806e-01
  2.0700356e-01 -9.9377143e-01 -1.2243143e-01  1.2357298e-01
  1.2108665e+00  6.6525227e-01 -5.3562913e-02 -5.3738838e-01
  3.2409796e-01 -1.1272986e+00  3.3207703e-01 -1.4384561e+00
  4.7714800e-01  1.2534833e-01 -1.6170248e+00  1.4015852e+00
 -2.8246659e-01 -2.2967930e-01 -2.4185698e+00 -5.3358042e-01
 -6.7094749e-01  8.7891501e-01 -8.1056243e-01 -1.4896601e+00
  2.6372302e-01  1.8961411e-02  1.9936361e+00 -8.5178387e-01
 -1.6122721e+00 -1.2976569e-01 -4.0693456e-01  1.2807517e+00
 -1.6258928e+00  1.7147361e-01 -7.6002687e-02 -1.4715677e+00
  1.6240149e+00 -1.1028848e+00 -8.7583470e-01 -4.3018311e-01
  4.4521707e-01 -3.2183564e-01  6.4843136e-01  5.0829977e-01
  3.1832919e-01  1.9453900e+00 -6.0169101e-01  4.7165772e-01
 -1.2839340e+00  7.0425212e-01 -1.2090181e+00 -4.4231507e-01
 -4.2659017e-01 -3.3559003e-01  7.1058989e-01  4.1981828e-01
 -6.2995660e-01  3.7467721e-01 -3.6815602e-01  3.1407544e-01
  8.1961828e-01  4.6770442e-03 -1.2765858e-01  6.2175745e-01
 -3.0138066e-01 -2.0000298e+00  6.8765238e-02 -9.5704019e-01
  3.0208766e-01 -7.8649509e-01 -5.0104046e-01 -6.7042071e-01
  1.2394722e+00  3.6735722e-01 -1.5719323e+00 -7.5872922e-01
  1.4524223e+00  1.1511638e+00 -8.5880440e-01  7.5840920e-01
 -1.6667700e-01 -1.2087111e+00 -4.6950471e-01  1.5948310e-01
 -1.3282167e+00 -5.3286165e-01 -1.2300004e-01 -5.0839454e-01
 -4.8329955e-01 -7.6219663e-03  4.4396359e-01  8.7403041e-01
 -1.0754199e+00 -7.7896154e-01 -1.6920674e+00  2.7312458e+00
  1.2334775e+00 -1.2614422e+00 -1.4691569e+00 -1.4730672e+00
  1.9792747e+00 -5.7946581e-01 -7.3567683e-01  6.8567902e-02
 -2.2026329e+00  1.4565997e-01 -6.1776310e-01  4.7045651e-01
  1.1810433e+00 -6.9999063e-01  2.0122077e+00  1.4948065e+00
 -5.3924065e-02  1.5419403e+00  1.7982085e+00 -8.2458305e-01
  3.2517812e-01  6.7354560e-01 -2.6394781e-01 -6.8857217e-01
  2.4559788e-01  1.8391448e-01 -1.5875704e+00  8.6684030e-01
 -1.4778946e-01 -4.1390067e-01 -1.5953207e+00  7.3615718e-01
  1.6937456e-01  6.2590641e-01 -1.9522179e+00 -5.8555627e-01
 -6.6905838e-01  1.1193933e+00 -9.7567922e-01  1.3232098e+00
 -6.3030976e-01 -1.8895185e-01 -9.2211649e-02  4.4152698e-01
  2.2479333e-01  7.2887784e-01  1.0015031e+00 -1.1629173e+00
  6.4008218e-01  1.1084136e+00 -8.2350600e-01 -9.6829528e-01
 -6.0875499e-01 -1.7053548e-01 -1.6761994e+00 -1.4380442e+00
 -2.8440723e-01 -5.6243050e-01 -1.6713257e-01 -7.6755732e-01
  2.1122681e-01  7.4197841e-01 -9.5870697e-01  1.0360459e+00
 -8.5381579e-01  1.4080905e+00 -1.8109140e+00 -1.8909957e-01
  1.6803634e+00  4.2893726e-01 -5.6183070e-01  1.8813761e+00
  9.7364670e-01  8.0113548e-01  3.5998264e-01  6.8183839e-01
  1.2102628e+00  1.3557884e+00 -6.5654814e-02  6.8940568e-01
  7.5474793e-01  3.9521524e-01 -1.3528603e+00  2.1976542e+00
 -2.4448438e-01 -1.1252286e+00  4.3337724e-01 -6.8993706e-01
 -2.0435200e+00  1.3131305e+00  1.1262080e-02  5.4701942e-01
 -1.0174513e+00  1.2451460e+00  8.5437775e-02 -1.4491353e+00
  1.1147660e+00 -1.3083893e+00  1.3038816e+00  1.2087499e+00
  3.1605729e-01  4.5104727e-01 -9.3988389e-01 -5.3420419e-01
 -5.5552971e-01 -4.0435034e-01 -4.2905957e-02  2.5997849e-02
  5.5027682e-01 -1.7610425e+00 -5.9011209e-01  8.7869829e-01
 -3.2132918e-01  1.2090702e+00  1.6050151e-01  6.8943721e-01
 -9.7934693e-01  3.0285057e-01 -1.1097900e+00  1.8315328e+00
 -2.3551442e-01 -7.4304789e-01  1.1163561e-01  2.5735672e-03
  2.0514427e-02  7.5868571e-01  2.7017438e-01 -2.4722044e-01
  1.4583154e+00 -4.1760191e-01 -6.7684394e-01  3.2986557e-01
 -2.8133311e+00 -1.2732192e+00 -5.4274255e-01  3.7976632e-01
  5.6107742e-01  1.0582567e+00 -6.7477435e-01 -1.0057491e+00
  2.9683361e+00 -6.9261783e-01  1.9778657e-01  9.2469049e-01
  6.4098942e-01  5.0845806e-02  3.5623497e-01  5.1173365e-01
  8.2591087e-01  2.6179564e-01 -7.7387732e-01  1.2099791e+00
  6.6465306e-01 -1.1705670e+00 -3.5655627e-01  1.6744657e+00
 -1.5302684e+00 -4.4821855e-01 -4.6720514e-01 -2.5088470e+00
  8.6502206e-01 -1.0366501e+00 -3.6082917e-01  2.2972121e+00
  5.7759922e-02  6.5763527e-01 -6.5902907e-01 -1.2976072e+00
  1.5881170e+00 -8.5400641e-01  8.8637727e-01  4.0608966e-01
 -2.7134207e-01 -1.8040869e+00 -2.2781840e-01 -1.0010101e+00
 -2.3487389e-01 -7.2949946e-01 -6.5722287e-01  3.8248187e-01
 -1.1223788e+00 -4.8131242e-01  1.7911187e+00 -8.2779741e-01
  9.1431670e-02 -9.4606966e-01 -1.8203388e+00 -2.4062421e+00
  4.5420247e-01 -9.3877292e-01 -1.9129902e+00 -6.2042117e-01
  1.7036244e+00 -7.7282798e-01  2.3386490e-01  4.5822516e-01
 -3.5159931e-01 -5.1539052e-01 -2.6293498e-01  1.4070766e+00
  1.0143051e+00 -1.3198024e+00  3.2604992e-01 -1.3985279e+00
  2.9665652e-01 -4.3913653e-01 -4.0212858e-01  1.5267970e-02
 -2.9701543e-01 -4.4198966e-01 -2.7093357e-01 -1.7925309e-01
 -1.0031527e+00  1.2115757e+00  9.5862180e-01 -1.6912478e+00
  1.0302233e+00  8.3829582e-01  1.9992629e+00  1.0773809e+00
  4.7336274e-01 -1.3851573e+00  1.5967257e-01 -1.0683157e-01
 -8.0347449e-02 -1.9516769e-01 -8.8184290e-02  8.1657153e-01
  2.0169918e-01 -1.0659730e+00 -3.0960420e-01  2.3181193e+00
 -9.0674853e-01 -1.2915921e+00 -2.3932178e-02  9.7561139e-01
  2.1574223e-01 -5.7763344e-01 -1.0470645e+00  1.5313218e+00
  3.7006101e-01  2.0578714e-01 -2.2853653e+00  3.1128839e-01
  1.2314469e-01 -1.0026557e+00 -4.5334569e-01 -2.3698457e-01
  1.0510204e+00 -2.6469964e-01  1.2468657e+00  2.0873098e+00
 -3.4448367e-01 -1.4517996e+00 -4.6620932e-01  2.2078998e-01
 -3.0301645e+00  1.1439389e+00  5.4568201e-01  1.5516847e-01
 -1.8978257e-01 -4.8776990e-01  1.1469924e+00  1.1185244e-01
  1.7585114e-01 -4.6268906e-02  5.6305552e-01 -1.8936849e+00]",2024-09-01
